"OAFID","solar","GroupName","X..Repaid","TotalEnrolledSeasons","NewMember","Treatment","DistrictName","SiteName","Maize.acres","Cookstove.qty","Maize.adoption","TotalCredit"
5220,1,"Tuiyoluk",17.7,1,"True","C","Tinderet","Ainapngetuny",1,0,1,14625
3891,0,"Chepkumiat",30.7,1,"True","C","Tinderet","Ainapngetuny",1.25,0,1,14950
3890,0,"Chepkumiat",30.5,1,"True","C","Tinderet","Ainapngetuny",1.25,0,1,12775
4615,0,"Hope",40.5,1,"True","C","Tinderet","Ainapngetuny",0,0,0,11345
4616,0,"Hope",40.4,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6185
666,0,"Hope",28.3,2,"False","C","Tinderet","Ainapngetuny",1,0,1,13775
4614,0,"Hope",26.8,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13775
663,1,"Hope",23.1,2,"False","C","Tinderet","Ainapngetuny",2,0,1,25265
661,0,"Hope",85,2,"False","C","Tinderet","Ainapngetuny",1,0,1,14265
4593,0,"Ikwenbei",31.7,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
4595,0,"Ikwenbei",27.9,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,8055
4596,0,"Ikwenbei",31.3,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,7975
4594,0,"Ikwenbei",30.7,1,"True","C","Tinderet","Ainapngetuny",0,1,0,4185
392,0,"Kalyet",35.7,2,"False","C","Tinderet","Ainapngetuny",1,0,1,17355
395,0,"Kalyet",33.3,2,"False","C","Tinderet","Ainapngetuny",0.5,0,1,9575
2376,0,"Kalyet",46.3,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,7870
2379,0,"Kalyet",63,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6185
391,0,"Kalyet",19.6,2,"False","C","Tinderet","Ainapngetuny",0.75,0,1,13770
2378,0,"Kalyet",42.1,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13285
2377,0,"Kalyet",17.7,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6185
393,1,"Kalyet",34.6,2,"False","C","Tinderet","Ainapngetuny",1,0,1,14420
4590,0,"Kinyil",31,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6185
753,1,"Kinyil",14.1,2,"False","C","Tinderet","Ainapngetuny",1,0,1,14175
4588,0,"Kinyil",19.2,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
752,0,"Kinyil",5.7,2,"False","C","Tinderet","Ainapngetuny",2,0,1,19085
695,0,"Kinyil",19.2,2,"False","C","Tinderet","Ainapngetuny",0.5,0,1,6770
4587,1,"Kinyil",18.9,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,9975
2389,0,"Koisegem",22,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,13155
1311,0,"Koisegem",7.9,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,13155
324,0,"Upendo",30.8,2,"False","C","Tinderet","Ainapngetuny",1.75,0,1,17855
326,0,"Upendo",49.8,2,"False","C","Tinderet","Ainapngetuny",1,0,1,10630
325,1,"Upendo",25.4,2,"False","C","Tinderet","Ainapngetuny",1.5,0,1,18365
323,0,"Upendo",38.5,2,"False","C","Tinderet","Ainapngetuny",2,0,1,24885
2370,1,"Upendo",56.1,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,9975
2367,1,"Ushindi",11.1,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,12875
2368,0,"Ushindi",39.8,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,7160
755,1,"Ushindi",18.2,2,"False","C","Tinderet","Ainapngetuny",0.5,0,1,13675
758,0,"Ushindi",30.2,2,"False","C","Tinderet","Ainapngetuny",0.5,0,1,7975
2369,1,"Ushindi",34.5,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,8975
754,0,"Ushindi",47.3,2,"False","C","Tinderet","Ainapngetuny",1.25,0,1,15675
1850,1,"Maendeleo",40.3,1,"True","C","Tinderet","Ainapngetuny",1,0,1,14175
1848,0,"Maendeleo",46.1,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10875
1853,1,"Maendeleo",11.3,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13175
1849,0,"Maendeleo",31.6,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
1852,1,"Maendeleo",62.5,1,"True","C","Tinderet","Ainapngetuny",0.25,0,1,6675
1855,1,"Maendeleo",7.1,1,"True","C","Tinderet","Ainapngetuny",0,0,0,6975
3331,0,"Mamanit",45,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6910
3328,0,"Mamanit",33.2,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
3330,1,"Mamanit",23.3,1,"True","C","Tinderet","Ainapngetuny",1,0,1,14965
3333,0,"Mamanit",28.8,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
3332,0,"Mamanit",44.3,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
748,0,"Tumaini",19.3,2,"False","C","Tinderet","Ainapngetuny",1,0,1,10385
2386,0,"Tumaini",48.1,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
1036,1,"Tumaini",15,2,"False","C","Tinderet","Ainapngetuny",1.5,1,1,27430
5161,1,"Tumoiyot",24.6,1,"True","C","Tinderet","Ainapngetuny",1,0,1,12175
5168,1,"Tumoiyot",18.7,1,"True","C","Tinderet","Ainapngetuny",1,0,1,14965
5166,1,"Tumoiyot",10.5,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,10425
5136,0,"Sugutek",48.7,1,"True","C","Tinderet","Ainapngetuny",0,0,0,12320
5133,0,"Sugutek",86,1,"True","C","Tinderet","Ainapngetuny",1,0,1,14360
5134,0,"Sugutek",13.2,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13970
5135,0,"Sugutek",72.7,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,9965
327,1,"Upendo",29.3,2,"False","C","Tinderet","Ainapngetuny",1.5,0,1,19365
335,0,"Upendo",27.1,2,"False","C","Tinderet","Ainapngetuny",2,0,1,25040
333,0,"Upendo",33.7,2,"False","C","Tinderet","Ainapngetuny",2,0,1,24885
2374,1,"Upendo",47,1,"True","C","Tinderet","Ainapngetuny",1,0,1,14175
329,0,"Upendo",64.3,2,"False","C","Tinderet","Ainapngetuny",2,0,1,19085
2373,0,"Upendo",43.5,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13285
2371,0,"Upendo",100,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
2372,0,"Upendo",100,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13775
322,0,"Upendo",41.5,2,"False","C","Tinderet","Ainapngetuny",2,0,1,26350
5237,1,"Nuru",35.2,1,"True","C","Tinderet","Ainapngetuny",0.75,0,1,14770
5157,0,"Tumoiyot",16.6,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,14995
747,0,"Tumaini",9.9,2,"False","C","Tinderet","Ainapngetuny",1.5,0,1,16160
2383,0,"Tumaini",34.6,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
5162,1,"Tumoiyot",25,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13175
5239,0,"Nuru",24.3,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13965
5233,0,"Nuru",32.2,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
2384,0,"Tumaini",50.2,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
2381,1,"Tumaini",31.5,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,9975
2385,0,"Tumaini",43.9,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6265
3892,0,"Chepkumiat",50.8,1,"True","C","Tinderet","Ainapngetuny",1,0,1,13775
5163,0,"Tumoiyot",25.8,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,6185
5159,0,"Tumoiyot",37.8,1,"True","C","Tinderet","Ainapngetuny",1,0,1,10385
2382,1,"Tumaini",35,1,"True","C","Tinderet","Ainapngetuny",0.5,0,1,10220
2919,0,"Kibakenge",26.8,1,"True","T","Tinderet","Chemamul",0.25,0,1,4080
2893,0,"Umoja",8.5,1,"True","T","Tinderet","Chemamul",1,0,1,13965
2993,0,"Kolong gei",25.7,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2994,0,"Kolong gei",24.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2894,0,"Umoja",30.8,1,"True","T","Tinderet","Chemamul",1,0,1,10385
1929,0,"Ogilgei",15.6,1,"True","T","Tinderet","Chemamul",0.5,1,1,9575
2916,0,"Kibakenge",12.8,1,"True","T","Tinderet","Chemamul",1,0,1,10935
2984,0,"Kaplamai",4.8,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2914,0,"Kibakenge",28.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,9575
1925,1,"Ogilgei",26.8,1,"True","T","Tinderet","Chemamul",1,0,1,14175
2982,0,"Kaplamai",15.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,7975
2988,0,"Kolong gei",31.3,1,"True","T","Tinderet","Chemamul",0.5,0,1,7160
1931,0,"Ogilgei",41.6,1,"True","T","Tinderet","Chemamul",0.5,0,1,6730
4271,0,"Chema",45.2,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2911,0,"Kibakenge",16.4,1,"True","T","Tinderet","Chemamul",1,0,1,10935
3379,0,"Kamaech",23.7,1,"True","T","Tinderet","Chemamul",1,0,1,13775
2918,0,"Kibakenge",22.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,6735
1920,0,"Ogilgei",8.2,1,"True","T","Tinderet","Chemamul",1.25,0,1,14565
1930,0,"Ogilgei",12.5,1,"True","T","Tinderet","Chemamul",1,0,1,13775
3422,0,"Rainbow",26.8,1,"True","T","Tinderet","Chemamul",0.5,0,1,7975
2980,0,"Kaplamai",22.6,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2977,0,"Kaplamai",36.3,1,"True","T","Tinderet","Chemamul",1,0,1,12175
2921,0,"Kibakenge",18.5,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2969,0,"Shinners",35.6,1,"True","T","Tinderet","Chemamul",1,0,1,14265
2973,0,"Shinners",13.6,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2888,0,"Umoja",22.6,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
4280,0,"Chagoror",29.4,1,"True","T","Tinderet","Chemamul",0.25,0,1,4080
4269,0,"Chema",21.7,1,"True","T","Tinderet","Chemamul",1,0,1,10385
4264,0,"Chema",42.4,1,"True","T","Tinderet","Chemamul",0.25,0,1,4080
3382,0,"Kamaech",16.7,1,"True","T","Tinderet","Chemamul",1,0,1,14940
1932,1,"Ogilgei",37.9,1,"True","T","Tinderet","Chemamul",1,0,1,13175
1926,0,"Ogilgei",21.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,9575
3427,0,"Rainbow",18.2,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
3425,0,"Rainbow",23.4,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
3432,0,"Rainbow",51.9,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3430,0,"Rainbow",4.6,1,"True","T","Tinderet","Chemamul",1,0,1,13965
3377,0,"Winners",35.5,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3391,1,"Kosabei",14,1,"True","T","Tinderet","Chemamul",1,0,1,14965
2998,0,"Kolong gei",6.8,1,"True","T","Tinderet","Chemamul",1,0,1,10385
1934,1,"Ogilgei",8.8,1,"True","T","Tinderet","Chemamul",0.75,0,1,14770
2886,1,"Umoja",10,1,"True","T","Tinderet","Chemamul",0.5,0,1,9975
4070,0,"Umoja",11.5,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3409,0,"Soyet",15.8,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
3400,0,"Soyet",21.8,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2991,0,"Kolong gei",39.4,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2987,0,"Kolong gei",65.1,1,"True","T","Tinderet","Chemamul",1,0,1,13965
3428,0,"Rainbow",8,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2978,0,"Kaplamai",18.4,1,"True","T","Tinderet","Chemamul",0.75,0,1,13770
4285,0,"Chagoror",25.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
3399,0,"Kosabei",26.6,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
3374,1,"Winners",22,1,"True","T","Tinderet","Chemamul",1,0,1,14955
3393,1,"Kosabei",29.6,1,"True","T","Tinderet","Chemamul",1,0,1,14175
2992,0,"Kolong gei",37.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
3395,0,"Kosabei",16.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
4265,0,"Chema",30.9,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3385,0,"Kamaech",25.8,1,"True","T","Tinderet","Chemamul",1,0,1,12175
2876,0,"Mogoon",19.7,1,"True","T","Tinderet","Chemamul",1,0,1,12175
1922,1,"Ogilgei",25,1,"True","T","Tinderet","Chemamul",0.5,0,1,10765
1924,1,"Ogilgei",29.3,1,"True","T","Tinderet","Chemamul",0.25,0,1,7065
2995,0,"Kolong gei",64.1,1,"True","T","Tinderet","Chemamul",1,0,1,13965
3369,1,"Winners",13.6,1,"True","T","Tinderet","Chemamul",1,0,1,13175
3375,0,"Winners",7.6,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2923,0,"Vision",12.9,1,"True","T","Tinderet","Chemamul",0.25,0,1,5675
2940,0,"Korotai",9.7,1,"True","T","Tinderet","Chemamul",1,0,1,11360
2939,0,"Korotai",22.6,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2910,0,"Kamuget",34.4,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
1923,0,"Ogilgei",22.6,1,"True","T","Tinderet","Chemamul",0.25,0,1,7275
2884,0,"Umoja",6.1,1,"True","T","Tinderet","Chemamul",1,0,1,13835
4923,0,"Milimani",27.9,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3404,0,"Soyet",31.6,1,"True","T","Tinderet","Chemamul",1,0,1,14210
2875,0,"Mogoon",8.8,1,"True","T","Tinderet","Chemamul",1,0,1,14020
4273,0,"Chema",27.2,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2953,0,"Chilgatwet",10.4,1,"True","T","Tinderet","Chemamul",0.5,0,1,9575
3372,0,"Winners",7,1,"True","T","Tinderet","Chemamul",0.75,0,1,8590
2968,0,"Kapkures",30.5,1,"True","T","Tinderet","Chemamul",1,0,1,14750
4277,0,"Chagoror",12.5,1,"True","T","Tinderet","Chemamul",0.5,0,1,7975
2990,0,"Kolong gei",11.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2929,1,"Korotai",23.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,13365
1921,0,"Ogilgei",20.3,1,"True","T","Tinderet","Chemamul",0.5,1,1,12965
3426,0,"Rainbow",26.4,1,"True","T","Tinderet","Chemamul",1,0,1,13775
3429,0,"Rainbow",7.5,1,"True","T","Tinderet","Chemamul",1.25,0,1,14565
3388,0,"Kamaech",32.7,1,"True","T","Tinderet","Chemamul",1,0,1,13775
3387,0,"Kamaech",19.2,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3407,1,"Soyet",22.6,1,"True","T","Tinderet","Chemamul",0.5,1,1,12610
1695,0,"Vision",16.7,1,"True","T","Tinderet","Chemamul",0.75,0,1,11355
2927,0,"Vision",62.6,1,"True","T","Tinderet","Chemamul",0.5,0,1,7975
2922,0,"Vision",10.8,1,"True","T","Tinderet","Chemamul",0.75,0,1,11980
3376,0,"Winners",45.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2898,0,"Kamuget",18.7,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
2989,1,"Kolong gei",22,1,"True","T","Tinderet","Chemamul",0.5,0,1,9975
2936,0,"Korotai",25.4,1,"True","T","Tinderet","Chemamul",1,0,1,12175
2924,0,"Vision",17.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
1933,0,"Ogilgei",18.5,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2887,0,"Umoja",22.5,1,"True","T","Tinderet","Chemamul",0.5,0,1,9765
3402,0,"Soyet",34.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,6905
3424,0,"Rainbow",33.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
1691,0,"Shinners",10.9,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3419,0,"Airstrip",9.6,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3413,0,"Airstrip",29,1,"True","T","Tinderet","Chemamul",1,0,1,11165
4288,0,"Tulwet",30.6,1,"True","T","Tinderet","Chemamul",0.25,0,1,4080
2926,0,"Vision",18.5,1,"True","T","Tinderet","Chemamul",0.25,0,1,5675
2965,0,"Kapkures",28.8,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3392,1,"Kosabei",14.9,1,"True","T","Tinderet","Chemamul",1,0,1,13175
2996,0,"Kolong gei",74.4,1,"True","T","Tinderet","Chemamul",1,0,1,13965
2942,0,"Korotai",27.2,1,"True","T","Tinderet","Chemamul",1,0,1,11360
2908,0,"Kamuget",25.8,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
3378,0,"Winners",34.6,1,"True","T","Tinderet","Chemamul",1.25,0,1,14565
3389,0,"Kamaech",21.8,1,"True","T","Tinderet","Chemamul",1,0,1,13775
4920,0,"Milimani",20.6,1,"True","T","Tinderet","Chemamul",0.25,0,1,7275
4919,0,"Milimani",22.5,1,"True","T","Tinderet","Chemamul",0.25,0,1,7275
4915,0,"Milimani",16.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2902,0,"Kamuget",35,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
3414,0,"Airstrip",9.8,1,"True","T","Tinderet","Chemamul",1,0,1,13965
4289,0,"Tulwet",56.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2997,0,"Kolong gei",55.8,1,"True","T","Tinderet","Chemamul",1,0,1,13965
3415,1,"Airstrip",22.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,8975
2928,0,"Vision",18.4,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2885,0,"Umoja",9.3,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2892,0,"Umoja",17.9,1,"True","T","Tinderet","Chemamul",1,0,1,14515
2890,0,"Umoja",15.9,1,"True","T","Tinderet","Chemamul",0.25,0,1,4435
3370,0,"Winners",45.5,1,"True","T","Tinderet","Chemamul",0.5,0,1,9575
3383,0,"Kamaech",44,1,"True","T","Tinderet","Chemamul",1,0,1,13965
3371,0,"Winners",18.7,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2903,0,"Kamuget",32.3,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2901,0,"Kamuget",38.5,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2904,0,"Kamuget",20.7,1,"True","T","Tinderet","Chemamul",0.5,0,1,6735
2961,1,"Kapkures",28.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,10765
2897,1,"Kamuget",33.4,1,"True","T","Tinderet","Chemamul",0.5,0,1,8975
4295,0,"Tulwet",9.9,1,"True","T","Tinderet","Chemamul",1,0,1,10385
3397,1,"Kosabei",24.8,1,"True","T","Tinderet","Chemamul",0.5,0,1,8975
2943,0,"Korotai",28.8,1,"True","T","Tinderet","Chemamul",1,0,1,10385
4298,0,"Tulwet",86.5,1,"True","T","Tinderet","Chemamul",1,1,1,13775
2907,0,"Kamuget",38.5,1,"True","T","Tinderet","Chemamul",1,0,1,10385
4294,0,"Tulwet",48.3,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2906,0,"Kamuget",37.9,1,"True","T","Tinderet","Chemamul",1,0,1,10935
2944,0,"Korotai",28.8,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2896,0,"Kamuget",36.2,1,"True","T","Tinderet","Chemamul",1.25,0,1,14470
2964,0,"Kapkures",36,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2931,0,"Korotai",5.7,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2970,1,"Shinners",7.5,1,"True","T","Tinderet","Chemamul",1,0,1,14175
2967,0,"Kapkures",25,1,"True","T","Tinderet","Chemamul",1,0,1,10385
4291,1,"Tulwet",25.6,1,"True","T","Tinderet","Chemamul",0.5,0,1,8975
4297,0,"Tulwet",71.1,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2872,0,"Mogoon",32.6,1,"True","T","Tinderet","Chemamul",0.5,0,1,6575
2938,1,"Korotai",8.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,13365
2955,0,"Murram",27.9,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2934,0,"Korotai",25.6,1,"True","T","Tinderet","Chemamul",1,0,1,13965
2958,0,"Murram",16.9,1,"True","T","Tinderet","Chemamul",1,0,1,11780
3390,0,"Kamaech",27.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,9575
2874,0,"Mogoon",54.9,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
3403,1,"Soyet",21.9,1,"True","T","Tinderet","Chemamul",1,0,1,14175
2937,1,"Korotai",10,1,"True","T","Tinderet","Chemamul",1,0,1,14965
2933,0,"Korotai",14,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
2930,0,"Korotai",7.1,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2873,0,"Mogoon",11.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,9820
3396,0,"Kosabei",10.4,1,"True","T","Tinderet","Chemamul",1.25,0,1,12775
4293,0,"Tulwet",100,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2959,0,"Murram",15.3,1,"True","T","Tinderet","Chemamul",0.5,0,1,9765
2945,0,"Chilgatwet",23.5,1,"True","T","Tinderet","Chemamul",0.5,0,1,6575
2956,0,"Murram",8,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
4069,0,"Mogoon",38.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,6820
2962,0,"Kapkures",26.8,1,"True","T","Tinderet","Chemamul",1,0,1,11165
2974,0,"Shinners",16.9,1,"True","T","Tinderet","Chemamul",1,0,1,11780
2975,0,"Shinners",36.2,1,"True","T","Tinderet","Chemamul",0.5,0,1,7975
2950,0,"Chilgatwet",5.2,1,"True","T","Tinderet","Chemamul",1,0,1,11360
3418,0,"Airstrip",16.1,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2932,0,"Korotai",8.6,1,"True","T","Tinderet","Chemamul",1,0,1,10385
2909,0,"Kamuget",40.4,1,"True","T","Tinderet","Chemamul",0.5,0,1,6185
2900,1,"Kamuget",7,1,"True","T","Tinderet","Chemamul",1,0,1,14175
2941,1,"Korotai",8.3,1,"True","T","Tinderet","Chemamul",1,0,1,13175
5027,0,"Support",21.9,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9575
5025,0,"Support",27.1,1,"True","C","Tinderet","Cheptonon",0.25,0,1,11045
3743,1,"Temik",34.5,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
3729,1,"Tilya",25,1,"True","C","Tinderet","Cheptonon",0,0,0,7975
3726,0,"Tilya",10.4,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9575
3742,0,"Temik",15.4,1,"True","C","Tinderet","Cheptonon",1,0,1,10385
5028,1,"Support",23.6,1,"True","C","Tinderet","Cheptonon",0,0,0,6975
4967,1,"Sirikyot",12.9,1,"True","C","Tinderet","Cheptonon",0.25,0,1,9125
5029,0,"Support",13.3,1,"True","C","Tinderet","Cheptonon",0.75,0,1,8590
4961,1,"Sirikyot",67.1,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
3718,1,"Soin",8.8,1,"True","C","Tinderet","Cheptonon",0.5,0,1,8975
3719,1,"Soin",23.2,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
4958,0,"Sirikyot",12.2,1,"True","C","Tinderet","Cheptonon",1,0,1,14700
3733,1,"Tilya",44.7,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
5020,0,"Support",12.7,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9575
5031,0,"Support",29.9,1,"True","C","Tinderet","Cheptonon",1,0,1,10385
3720,0,"Soin",6.5,1,"True","C","Tinderet","Cheptonon",0.75,1,1,11980
4949,0,"Sunshine",18.1,1,"True","C","Tinderet","Cheptonon",1,0,1,10385
4951,1,"Sunshine",10.9,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
4946,0,"Sunshine",28.2,1,"True","C","Tinderet","Cheptonon",1,0,1,10630
4950,0,"Sunshine",28.8,1,"True","C","Tinderet","Cheptonon",1,0,1,10385
4957,1,"Sunshine",25.4,1,"True","C","Tinderet","Cheptonon",0.25,0,1,6675
4947,0,"Sunshine",53.1,1,"True","C","Tinderet","Cheptonon",0.5,0,1,6185
5030,1,"Support",21.1,1,"True","C","Tinderet","Cheptonon",1,0,1,14175
5021,0,"Support",13.7,1,"True","C","Tinderet","Cheptonon",1,0,1,14020
5022,1,"Support",31.3,1,"True","C","Tinderet","Cheptonon",0.25,0,1,6675
3687,1,"Jerusalem",18.8,1,"True","C","Tinderet","Cheptonon",0.5,0,1,7975
3694,1,"Jerusalem",21.8,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
3695,1,"Jerusalem",4,1,"True","C","Tinderet","Cheptonon",0.75,0,1,12380
3693,0,"Jerusalem",11.3,1,"True","C","Tinderet","Cheptonon",0.5,0,1,6185
3690,1,"Jerusalem",26.9,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9975
3691,1,"Jerusalem",26.1,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
4980,1,"Kapkulumben",8.7,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9975
4991,1,"Kapkulumben",15.1,1,"True","C","Tinderet","Cheptonon",0.5,0,1,8975
4983,0,"Kapkulumben",22.3,1,"True","C","Tinderet","Cheptonon",0.5,0,1,6185
4988,0,"Kapkulumben",10.4,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9575
4990,0,"Kapkulumben",10,1,"True","C","Tinderet","Cheptonon",0.75,0,1,11980
3740,0,"Temik",21.1,1,"True","C","Tinderet","Cheptonon",1,0,1,10385
4993,1,"Kapkulumben",26.1,1,"True","C","Tinderet","Cheptonon",0,0,0,4585
4981,0,"Kapkulumben",18.6,1,"True","C","Tinderet","Cheptonon",0.75,0,1,8590
3698,1,"Kapnderem",7.3,1,"True","C","Tinderet","Cheptonon",0,0,0,8165
3728,1,"Tilya",18.9,1,"True","C","Tinderet","Cheptonon",0.5,0,1,8975
3730,1,"Tilya",12.8,1,"True","C","Tinderet","Cheptonon",0.5,0,1,13365
4970,1,"Tirgaga",7,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9975
4976,0,"Tirgaga",8.6,1,"True","C","Tinderet","Cheptonon",1,0,1,10385
4972,1,"Tirgaga",20.2,1,"True","C","Tinderet","Cheptonon",0.25,0,1,6675
4971,1,"Tirgaga",24.4,1,"True","C","Tinderet","Cheptonon",0,0,0,7975
4086,1,"Tumekupali",8.6,1,"True","C","Tinderet","Cheptonon",0.5,0,1,11255
4085,1,"Tumekupali",9.7,1,"True","C","Tinderet","Cheptonon",0.5,0,1,11765
4089,1,"Tumekupali",33,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9975
4083,0,"Tumekupali",18.7,1,"True","C","Tinderet","Cheptonon",0.5,0,1,9575
